ProjectID,OrganizationID,ProjectName,ProjectCommonName,OperatingStartDate,OperatingEndDate,ContinuumProject,ProjectType,HousingType,RRHSubType,ResidentialAffiliation,TargetPopulation,HOPWAMedAssistedLivingFac,PITCount,DateCreated,DateUpdated,UserID,DateDeleted,ExportID
"567","74","Tuscarawas - Friends of the Homeless - HCRP RRH","",2019-01-01,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2023-10-01 15:20:13,"30",,"42412"
"568","74","Tuscarawas - Friends of the Homeless - HCRP HP","",2019-01-01,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:21:08,"227",,"42412"
"705","74","zzTuscarawas - Friends of the Homeless - Targeted RRH","",2019-01-01,2022-09-30,1,13,3,2,,4,2,,2021-06-01 00:00:00,2023-11-29 15:34:42,"424",,"42412"
"849","74","zzTuscarawas - Friends of the Homeless - ESG-CV HP","",2020-06-23,2022-02-08,1,12,,,,4,2,,2021-06-01 00:00:00,2023-11-01 11:16:02,"27",,"42412"
"850","74","zzTuscarawas - Friends of the Homeless - ESG-CV RRH","",2020-10-01,2022-05-25,1,13,3,2,,4,2,,2021-06-01 00:00:00,2023-12-05 15:11:57,"227",,"42412"
"109","75","Hancock - Findlay Hope House for the Homeless - Transitional Housing - TH","Hancock - Hope House",2008-05-20,,1,2,1,,,4,2,,2021-06-01 00:00:00,2023-10-01 11:34:17,"30",,"42412"
"173","75","Hancock - Findlay Hope House for the Homeless - Able Housing - PSH","Hancock Able Housing",2012-01-25,,1,3,3,,,4,2,,2021-06-01 00:00:00,2024-04-08 14:01:09,"424",,"42412"
"232","75","Hancock - Findlay Hope House for the Homeless - HCRP RRH","Hancock Findlay Hope House HCRP RRH",2012-12-27,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2024-04-24 15:57:50,"424",,"42412"
"233","75","Hancock - Findlay Hope House for the Homeless - HCRP HP","",2012-12-27,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:22:13,"227",,"42412"
"834","75","zzHancock - Findlay Hope House for the Homeless - ESG-CV RRH","",2020-10-01,2023-05-31,1,13,3,2,,4,2,,2021-06-01 00:00:00,2023-12-05 15:00:06,"30",,"42412"
"835","75","zzHancock - Findlay Hope House for the Homeless - ESG-CV HP","",2020-06-22,2023-09-30,1,12,,,,4,2,,2021-06-01 00:00:00,2023-11-01 11:11:36,"27",,"42412"
"389","76","Tuscarawas - OhioGuidestone- Harbor House - ES - DV","Tuscarawas Harbor House Emergency Shelter",2013-11-19,,1,0,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 13:35:55,"227",,"42412"
"50","77","Greene - Miami Valley Community Action Partnership - Harding Place Transitional Housing - TH","Greene Harding Place Transitional Housing Program",2005-03-23,,1,2,1,,,4,2,,2021-06-01 00:00:00,2023-10-01 11:34:51,"30",,"42412"
"68","77","Greene - Miami Valley Community Action Partnership - Emergency Housing - ES","Greene Emergency Housing",2005-05-24,,1,0,1,,,4,2,,2021-06-01 00:00:00,2023-10-01 16:26:51,"605",,"42412"
"124","77","Greene - Miami Valley Community Action Partnership - TH","Greene Donnellan Shelter",2009-07-07,,1,2,1,,,4,2,,2021-06-01 00:00:00,2023-10-01 11:35:24,"30",,"42412"
"136","77","Darke - Miami Valley Community Action Partnership - ES","Darke Emergency Shelter",2010-06-21,,1,0,1,,,4,2,,2021-06-01 00:00:00,2023-10-01 16:28:28,"605",,"42412"
"221","77","Darke - Miami Valley Community Action Partnership - HCRP RRH","Darke MVCAP - HCRP RRH",2012-12-27,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2024-11-25 15:30:00,"27",,"42412"
"222","77","Darke -  Miami Valley Community Action Partnership - HCRP HP","",2012-12-27,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:23:08,"227",,"42412"
"582","77","zzGreene - MVCAP - Targeted RRH","",2019-01-01,2022-02-28,1,13,3,2,,4,2,,2021-06-01 00:00:00,2022-12-01 13:11:29,"424",,"42412"
"763","77","zzPreble - Miami Valley Community Action Partnership - OHFA ERA - not homeless dedicated","",2020-05-01,2022-09-30,0,7,,,,4,2,,2021-06-01 00:00:00,2024-04-02 03:12:29,"30",,"42412"
"781","77","zzDarke - Miami Valley Community Action Partnership - ES Overflow","",2020-10-01,2022-09-30,1,0,3,,,4,2,,2021-06-01 00:00:00,2023-12-18 14:02:37,"424",,"42412"
"1109","77","zzGreene - Miami Valley Community Action Partnership - ES Overflow","",2021-10-05,2023-11-30,1,0,3,,,4,2,,2021-10-07 18:07:22,2024-04-23 11:52:35,"424",,"42412"
"162","78","zzRoss - Ross County CAC - Men's Shelter - ES","Ross Men's Shelter",2011-04-29,2022-01-24,1,0,1,,,4,2,,2021-06-01 00:00:00,2023-01-03 14:34:14,"424",,"42412"
"266","78","Ross - Ross County CAC - HCRP RRH","",2012-12-28,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2024-04-24 16:18:41,"424",,"42412"
"267","78","Ross - CAC of Fayette County - HCRP HP","",2012-12-28,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:24:57,"227",,"42412"
"771","78","zzRoss - Ross County CAC - Men's Shelter - ES Overflow","",2020-04-17,2022-09-30,1,0,3,,,4,2,,2021-06-01 00:00:00,2023-12-04 16:25:51,"424",,"42412"
"887","78","zzRoss - Ross County CAC - ESG-CV RRH","Ross County CAC - ESG-CV RRH",2020-10-01,2022-07-29,1,13,3,2,,4,2,,2021-06-01 00:00:00,2023-11-10 13:08:35,"227",,"42412"
"996","78","Ross - Ross County CAC - Community Resource Center - ES","",2021-02-08,,1,0,1,,,4,2,,2021-06-01 00:00:00,2024-12-02 16:38:31,"27",,"42412"
"1230","78","Ross - Ross County CAC - Rural Street Outreach","",2024-01-01,,1,4,,,,4,2,,2024-02-29 16:49:13,2024-05-01 17:46:25,"227",,"42412"
"1231","78","Ross - Ross County CAC - Rural Services Only","",2024-01-01,,1,6,,,0,4,2,,2024-02-29 16:59:15,2024-05-01 17:43:59,"227",,"42412"
"1242","78","Ross - Ross County CAC - Rose House - ES - DV","",2023-05-01,,1,0,1,,,1,2,,2024-03-14 12:19:34,2024-03-14 12:25:58,"227",,"42412"
"269","79","Pike - CAC of Pike County - HCRP RRH","",2012-12-28,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2023-10-01 15:24:36,"30",,"42412"
"270","79","Pike - CAC of Pike County - HCRP HP","",2012-12-28,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:25:58,"227",,"42412"
"725","79","zzPike - CAC of Pike County - Targeted RRH","",2020-01-01,2023-10-31,1,13,3,2,,4,2,,2021-06-01 00:00:00,2024-03-07 09:43:07,"227",,"42412"
"839","79","zzPike - CAC of Pike County - ESG-CV HP","",2020-09-01,2023-01-30,1,12,,,,4,2,,2021-06-01 00:00:00,2023-11-10 12:52:06,"227",,"42412"
"840","79","zzPike - CAC of Pike County - ESG-CV RRH","",2020-09-01,2022-07-15,1,13,3,2,,4,2,,2021-06-01 00:00:00,2023-11-10 13:01:26,"227",,"42412"
"1232","79","Pike - CAC of Pike County - Rural Street Outreach","",2024-01-01,,1,4,,,,4,2,,2024-02-29 17:18:16,2024-05-01 17:55:00,"227",,"42412"
"1233","79","Pike - CAC of Pike County - Rural Services Only","",2024-01-01,,1,6,,,0,4,2,,2024-02-29 17:33:50,2024-05-01 17:53:28,"227",,"42412"
"100","80","Tuscarawas - ADAMHS Board Shelter Plus Care TRA - PSH","Tuscarawas County TRA",2007-06-04,,1,3,3,,,4,2,,2021-06-01 00:00:00,2023-10-01 14:19:24,"605",,"42412"
"533","80","Tuscarawas - ADAMHS Board - Recovery Begins at Home - PSH","Tuscarawas Recovery Begins at Home",2017-09-01,,1,3,3,,,4,2,,2021-06-01 00:00:00,2024-01-05 09:56:32,"424",,"42412"
"101","81","zzRoss - Ross County Coalition Against DV - Phoenix House - ES - DV","Ross Phoenix House",2007-06-13,2023-05-01,1,0,1,,,1,2,,2021-06-01 00:00:00,2024-03-14 12:33:10,"227",,"42412"
"188","82","Ashtabula - Catholic Charities of Ashtabula County - HCRP RRH","Ashtabula Catholic Charities HCRP RRH",2012-12-14,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2024-04-08 14:05:28,"424",,"42412"
"262","82","Ashtabula - Catholic Charities of Ashtabula County - HCRP HP","",2012-12-28,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:28:54,"227",,"42412"
"462","82","Ashtabula - Catholic Charities of Ashtabula County - Hotel/Motel Overflow Vouchers - ES","Ashtabula Hotel/Motel Overflow Vouchers",2015-03-27,,1,0,3,,,4,2,,2021-06-01 00:00:00,2024-04-08 13:51:37,"424",,"42412"
"860","82","zzAshtabula - Catholic Charities of Ashtabula County - ESG-CV HP","",2020-10-01,2023-09-18,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-25 16:07:53,"227",,"42412"
"967","82","zzAshtabula - Catholic Charities of Ashtabula County - TANF HP","",2020-11-19,2023-06-30,1,12,,,,4,2,,2021-06-01 00:00:00,2023-11-30 11:15:06,"227",,"42412"
"968","82","zzAshtabula - Catholic Charities of Ashtabula County - TANF RRH","",2020-11-19,2022-06-30,1,13,3,2,,4,2,,2021-06-01 00:00:00,2023-11-30 09:51:04,"424",,"42412"
"103","83","Allen - Allen MHA - Allen Shelter Plus Care Vouchers - PSH","Allen Shelter Plus Care Vouchers",2007-07-26,,1,3,3,,,4,2,,2021-06-01 00:00:00,2024-04-08 13:59:56,"424",,"42412"
"104","84","zzHocking - Hocking MHA  - Hocking Shelter Plus Care - PSH","Hocking Shelter Plus Care",2007-09-04,2023-12-31,1,3,3,,,4,2,,2021-06-01 00:00:00,2024-04-22 10:59:00,"27",,"42412"
"516","84","zzHocking - Hocking MHA - Region 17 Tenant Based - PSH","Hocking Region 17 Tenant-Based PSH",2017-04-01,2023-12-31,1,3,3,,,4,2,,2021-06-01 00:00:00,2024-04-22 11:01:24,"27",,"42412"
"414","85","Ashtabula - Ashtabula County CHDO - HCRP RRH","",2014-05-08,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2024-04-24 16:57:04,"424",,"42412"
"416","85","Ashtabula - Ashtabula County CHDO - HCRP HP","",2014-05-08,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:31:49,"227",,"42412"
"714","85","zzAshtabula - Ashtabula County CHDO - HRCP Targeted RRH","Ashtabula CHDO Targeted RRH",2019-09-01,2022-07-31,1,13,3,2,,4,2,,2021-06-01 00:00:00,2023-11-30 10:32:31,"424",,"42412"
"784","85","zzAshtabula - Ashtabula County CHDO - OHFA ERA - not homeless dedicated","",2020-05-27,2022-09-30,0,7,,,,4,2,,2021-06-01 00:00:00,2024-04-02 01:53:17,"30",,"42412"
"831","85","zzAshtabula - Ashtabula County CHDO - TANF RRH","",2020-08-01,2022-06-30,1,13,3,2,,4,2,,2021-06-01 00:00:00,2023-11-30 10:31:38,"424",,"42412"
"115","87","Allen - Family Promise of Lima-Allen County - ES","Allen Family Promise",2009-02-06,,1,0,1,,,4,2,,2021-06-01 00:00:00,2024-12-16 11:40:55,"424",,"42412"
"149","88","Greene - Family Promise of Greene County - Churches - ES","Greene Churches",2011-02-08,,1,0,1,,,4,2,,2021-06-01 00:00:00,2023-10-01 16:24:54,"30",,"42412"
"811","88","zzGreene - Family Promise of Greene County - Churches - ES Overflow","",2020-08-01,2023-09-30,1,0,3,,,4,2,,2021-06-01 00:00:00,2024-04-23 11:30:20,"424",,"42412"
"116","89","Medina - Medina MHA - Medina County TRA - PSH","Medina County TRA",2006-10-01,,1,3,3,,,4,2,,2021-06-01 00:00:00,2023-12-17 22:50:22,"27",,"42412"
"186","89","Medina - Medina MHA - HCRP RRH","Medina MHA - HCRP RRH",2012-12-14,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2023-10-01 14:58:26,"27",,"42412"
"251","89","Medina - Medina MHA - HCRP HP","",2012-12-28,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:33:18,"227",,"42412"
"767","89","zzMedina - Medina MHA - OHFA ERA - not homeless dedicated","",2020-05-18,2022-09-30,0,7,,,,4,2,,2021-06-01 00:00:00,2024-04-02 03:11:12,"30",,"42412"
"823","89","zzMedina - Medina MHA - ESG-CV RRH","",2020-10-01,2022-03-02,1,13,3,2,,4,2,,2021-06-01 00:00:00,2023-11-08 17:05:01,"227",,"42412"
"824","89","zzMedina - Medina MHA - ESG-CV HP","",2020-08-17,2022-12-05,1,12,,,,4,2,,2021-06-01 00:00:00,2023-11-08 17:06:14,"227",,"42412"
"1221","89","Medina - Medina MHA - MMHA Hotel/Motel Emergency Overflow - ES Overflow","",2024-01-01,,1,0,3,,,4,2,,2024-02-14 13:35:52,2024-04-23 15:03:06,"424",,"42412"
"1178","90","Van Wert - YWCA of Van Wert County - ES - DV","",2022-01-01,,1,0,1,,,1,2,,2023-02-08 11:18:04,2023-10-09 13:36:59,"227",,"42412"
"197","91","Noble - G.M.N. TriCounty CAC - HCRP RRH","Noble GMN TriCounty CAC - HCRP RRH",2012-12-14,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2024-04-24 15:50:29,"424",,"42412"
"198","91","Noble - G.M.N. TriCounty CAC - HCRP HP","",2012-12-14,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:34:42,"227",,"42412"
"803","91","zzNoble - G.M.N. TriCounty CAC - OHFA ERA - not homeless dedicated","",2020-07-01,2022-09-30,0,7,,,,4,2,,2021-06-01 00:00:00,2024-04-02 02:09:43,"30",,"42412"
"130","92","Richland - The Domestic Violence Shelter - ES - DV","Richland Domestic Violence Shelter",2009-11-03,,1,0,1,,,1,2,,2021-06-01 00:00:00,2023-10-09 13:37:23,"227",,"42412"
"215","93","Hancock - HHWP Community Action Commission - HCRP RRH","Hancock - HHWP - HCRP RRH",2012-12-27,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2024-04-08 13:39:35,"424",,"42412"
"216","93","Hancock - HHWP Community Action Commission - HCRP HP","",2012-12-27,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:35:44,"227",,"42412"
"493","95","Licking - The Main Place - The Place Next Door - PSH","Licking The Place Next Door",2015-01-26,,1,3,1,,,4,2,,2021-06-01 00:00:00,2023-12-17 23:00:53,"27",,"42412"
"795","95","Licking - The Main Place - The Place Next Door - Services Only","",2020-06-22,,1,6,,,1,4,2,,2021-06-01 00:00:00,2023-10-01 13:36:15,"227",,"42412"
"138","96","Delaware - Family Promise of Delaware County - Promise House - ES","",2010-08-16,,1,0,1,,,4,2,,2021-06-01 00:00:00,2024-06-26 15:48:44,"27",,"42412"
"975","96","zzDelaware - Family Promise of Delaware County - ES Overflow","",2020-08-08,2024-01-22,1,0,3,,,4,2,,2021-06-01 00:00:00,2024-06-26 15:30:09,"27",,"42412"
"1247","96","Union - Family Promise of Delaware County - Impact Station Marysville - ES","",2024-01-23,,1,0,1,,,4,2,,2024-06-10 12:39:16,2024-06-26 15:47:18,"27",,"42412"
"217","97","Allen - West Ohio CAP - HCRP RRH","",2012-12-27,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2024-04-24 15:53:43,"424",,"42412"
"218","97","Allen - West Ohio CAP - HCRP HP","",2012-12-27,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:37:03,"227",,"42412"
"875","97","Allen - West Ohio CAP - ES Overflow","",2020-10-01,,1,0,3,,,4,2,,2021-06-01 00:00:00,2023-10-01 16:28:29,"30",,"42412"
"876","97","zzAllen - West Ohio CAP - ESG-CV HP","",2020-06-23,2023-06-27,1,12,,,,4,2,,2021-06-01 00:00:00,2023-11-10 14:11:20,"227",,"42412"
"877","97","zzAllen - West Ohio CAP - ESG-CV RRH","",2020-06-23,2023-06-27,1,13,3,2,,4,2,,2021-06-01 00:00:00,2023-11-10 14:13:16,"227",,"42412"
"906","97","zzAllen - West Ohio CAP - Youth Targeted RRH","",2020-01-01,2023-12-31,1,13,3,2,,4,2,,2021-06-01 00:00:00,2024-03-07 14:17:00,"227",,"42412"
"991","97","zzAllen - West Ohio CAP - TANF - HP","",2020-10-01,2022-06-30,1,12,,,,4,2,,2021-06-01 00:00:00,2023-12-05 14:52:58,"30",,"42412"
"992","97","zzAllen - West Ohio CAP - TANF - RRH","",2020-10-01,2022-06-30,1,13,3,2,,4,2,,2021-06-01 00:00:00,2023-11-30 09:36:40,"424",,"42412"
"1123","97","zzAllen - West Ohio CAP - CAA-HRG - ES Overflow","",2022-01-01,2023-11-30,1,0,3,,,4,2,,2022-01-11 17:54:24,2024-01-25 08:59:12,"227",,"42412"
"1126","97","zzAuglaize - West Ohio CAP - CAA-HRG - ES Overflow","",2022-01-01,2023-11-30,1,0,3,,,4,2,,2022-01-20 12:37:55,2024-01-25 09:04:11,"227",,"42412"
"1130","97","zzMercer - West Ohio CAP - CAA-HRG - ES Overflow","",2022-01-01,2023-11-30,1,0,2,,,4,2,,2022-01-20 15:22:54,2024-01-25 09:17:57,"227",,"42412"
"182","98","Athens - Integrated Services - Graham Drive Family Housing - PSH","Athens Graham Drive Family Housing",2012-07-25,,1,3,1,,,4,2,,2021-06-01 00:00:00,2023-12-17 22:43:16,"27",,"42412"
"242","98","Athens - Integrated Services - HCRP RRH","",2012-12-27,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2024-04-24 16:32:53,"424",,"42412"
"243","98","Athens - Integrated Services - HCRP HP","",2012-12-27,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:38:59,"227",,"42412"
"288","98","Perry - Integrated Services - HCRP RRH","",2013-01-07,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2023-10-01 15:05:43,"27",,"42412"
"289","98","Perry - Integrated Services - HCRP HP","",2013-01-07,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:39:18,"227",,"42412"
"290","98","Jackson - Integrated Services - HCRP HP","",2013-01-07,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:39:39,"227",,"42412"
"291","98","Jackson - Integrated Services - HCRP RRH","",2013-01-07,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2024-04-08 13:49:52,"424",,"42412"
"292","98","Hocking - Integrated Services - HCRP HP","",2013-01-07,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:40:09,"227",,"42412"
"293","98","Hocking - Integrated Services - HCRP RRH","",2013-01-07,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2024-04-24 16:33:50,"424",,"42412"
"294","98","Meigs - Integrated Services - HCRP HP","",2013-01-07,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:40:36,"227",,"42412"
"295","98","Meigs - Integrated Services - HCRP RRH","Meigs Integrated Services - HCRP RRH",2013-01-07,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2024-04-24 16:02:24,"424",,"42412"
"529","98","Athens - Integrated Services - Charles Place - PSH","",2017-10-02,,1,3,2,,,4,2,,2021-06-01 00:00:00,2023-10-01 14:27:23,"605",,"42412"
"558","98","Athens - Integrated Services - YHDP RRH","",2018-10-01,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2024-04-24 16:34:40,"424",,"42412"
"562","98","Gallia - Integrated Services - HCRP HP","",2013-01-07,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:41:02,"227",,"42412"
"563","98","Gallia - Integrated Services - HCRP RRH","",2018-10-01,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2024-04-24 16:31:56,"424",,"42412"
"564","98","Vinton - Integrated Services - HCRP HP","",2013-01-07,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-01 13:41:24,"227",,"42412"
"565","98","Vinton - Integrated Services - HCRP RRH","",2019-01-01,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2023-10-04 15:00:35,"30",,"42412"
"590","98","Vinton - Integrated Services - YHDP RRH","",2018-10-01,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2024-04-08 14:24:01,"424",,"42412"
"591","98","Meigs - Integrated Services - YHDP RRH","",2018-10-01,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2024-11-11 14:03:05,"424",,"42412"
"592","98","Jackson - Integrated Services - YHDP RRH","",2018-10-01,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2024-04-08 14:11:14,"424",,"42412"
"593","98","Gallia - Integrated Services - YHDP RRH","",2018-10-01,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2024-04-08 14:15:44,"424",,"42412"
"744","98","zzAthens - Integrated Services - Region 17 Pandemic Emergency Fund - ES Overflow","",2020-04-06,2022-09-30,1,0,3,,,4,2,,2021-06-01 00:00:00,2023-12-04 15:28:59,"424",,"42412"
"772","98","zzAthens - Integrated Services - ODH Youth RRH","",2020-10-01,2022-09-30,1,13,3,2,,4,2,,2021-06-01 00:00:00,2023-12-05 09:05:49,"424",,"42412"
"773","98","zzAthens - Integrated Services - ODH Youth SSO","",2020-02-01,2023-08-01,1,6,,,0,4,2,,2021-06-01 00:00:00,2023-12-05 08:45:52,"424",,"42412"
"808","98","zzAthens - Integrated Services - OHFA ERA - not homeless dedicated","",2020-04-01,2022-09-30,0,7,,,,4,2,,2021-06-01 00:00:00,2024-04-02 03:10:13,"30",,"42412"
"870","98","zzAthens - Integrated Services - ESG-CV RRH","",2020-10-01,2023-09-30,1,13,3,2,,4,2,,2021-06-01 00:00:00,2023-11-08 16:16:42,"227",,"42412"
"871","98","zzAthens - Integrated Services - ESG-CV HP","",2020-10-01,2023-08-31,1,12,,,,4,2,,2021-06-01 00:00:00,2023-11-08 16:17:56,"227",,"42412"
"1194","98","Ross - Integrated Services - McArthur Gardens - PSH","",2023-10-01,,1,3,1,,,4,2,,2023-10-24 11:09:09,2023-10-24 15:47:20,"227",,"42412"
"1210","98","Athens - Integrated Services - Athens Serenity Village SAMI Shelter Plus Care - PSH","Athens Serenity Village SAMI Shelter Plus Care",2006-04-03,,1,3,2,,,4,2,,2024-01-18 14:13:09,2024-01-23 12:38:03,"27",,"42412"
"1211","98","Athens - Integrated Services - Athens Shelter Plus Care - Tenant Based SPC - PSH","Athens Shelter Plus Care",2005-09-25,,1,3,3,,,4,2,,2024-01-18 14:29:15,2024-04-08 14:09:14,"424",,"42412"
"1259","98","Athens - Integrated Services - Region 17 - PSH","",2024-09-01,,1,3,3,,,4,2,,2024-11-05 15:58:21,2024-11-05 15:59:28,"227",,"42412"
"178","99","Vinton - Sojourners Care Network - TH","Vinton Sojourners Care Network TH",2012-08-16,,1,2,2,,,4,2,,2021-06-01 00:00:00,2023-10-01 11:36:22,"30",,"42412"
"421","99","Vinton - Sojourners Care Network - Youth PSH","Vinton Generation Now PSH",2014-09-03,,1,3,3,,,4,2,,2021-06-01 00:00:00,2024-07-02 15:27:08,"27",,"42412"
"436","99","Vinton - Sojourners Care Network - RHY BCPes","",2015-01-06,,1,0,1,,,4,2,,2021-06-01 00:00:00,2023-10-01 16:26:03,"27",,"42412"
"437","99","Vinton Sojourners Care Network - RHY BCPp","",2015-01-15,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-01 15:26:21,"227",,"42412"
"438","99","Vinton Sojourners Care Network - RHY SOP - Street Outreach","",2020-12-01,,1,4,,,,4,2,,2021-06-01 00:00:00,2023-10-01 11:16:30,"27",,"42412"
"557","99","Vinton - Sojourners Care Network - YHDP Crisis TH","",2018-10-01,,1,2,1,,,4,2,,2021-06-01 00:00:00,2023-10-01 11:36:55,"30",,"42412"
"559","99","Vinton - Sojourners Care Network - RHY TLP - TH","",2018-12-10,,1,2,3,,,4,2,,2021-06-01 00:00:00,2023-10-01 11:37:24,"30",,"42412"
"817","99","Vinton - Sojourners Care Network - ODH TLP - TH","",2020-10-01,,1,2,3,,,4,2,,2021-06-01 00:00:00,2024-01-05 09:58:42,"424",,"42412"
"179","100","Defiance - Maumee Valley Guidance Center - SSVF RRH","Defiance - Maumee Valley - SSVF RRH",2012-11-01,,1,13,3,2,,4,2,,2021-06-01 00:00:00,2024-04-24 16:23:20,"424",,"42412"
"354","100","Defiance - Maumee Valley Guidance Center - SSVF HP","",2013-11-15,,1,12,,,,4,2,,2021-06-01 00:00:00,2023-10-01 15:27:37,"227",,"42412"
"181","101","Ashtabula - Beatitude House - House of Blessing - TH","Ashtabula A Housing of Blessing",2012-11-09,,1,2,1,,,4,2,,2021-06-01 00:00:00,2023-10-01 11:39:28,"30",,"42412"
"934","101","Mahoning - Beatitude House - Permanent Supportive Housing Program - PSH","Mahoning - Permanent Supportive Housing",2004-11-29,,1,3,1,,,4,2,,2021-06-01 00:00:00,2023-10-01 14:31:01,"605",,"42412"
"127","103","Ashland - ACCESS Emergency Shelter - ES","Ashland ACCESS Emergency Shelter",2009-09-10,,1,0,1,,,4,2,,2021-06-01 00:00:00,2024-07-17 13:48:04,"227",,"42412"
"311","104","Ross - Seeds of Hope - Jackie's House - ES","Ross Seeds of Hope - Jackie's House",2017-12-18,,1,0,1,,,4,2,,2021-06-01 00:00:00,2023-10-01 16:11:12,"27",,"42412"
"305","105","Logan - Peak of Hope - Peak of Hope Shelter - ES","",2013-03-14,,1,0,1,,,4,2,,2021-06-01 00:00:00,2024-05-02 11:44:42,"227",,"42412"
"107","106","Logan - Mental Health Drug and Alcohol Board - Mad River/Park - PSH","Logan Madriver/Park Street",2008-05-02,,1,3,3,,,4,2,,2021-06-01 00:00:00,2023-10-01 14:31:37,"605",,"42412"
"111","106","Logan - Mental Health Drug and Alcohol Services Board - Logan Champaign Housing - PSH","Logan/Champaign Housing",2008-10-20,,1,3,3,,,4,2,,2021-06-01 00:00:00,2023-10-01 14:33:12,"605",,"42412"
"143","106","Logan - Mental Health Drug and Alcohol Board - Family Housing - PSH","Logan Family Housing",2010-11-02,,1,3,3,,,4,2,,2021-06-01 00:00:00,2023-10-01 14:33:58,"605",,"42412"
"422","107","Clark - City of Springfield - SPC1 - PSH","Clark Springfield Shelter Plus Care 1",2014-09-17,,1,3,3,,,4,2,,2021-06-01 00:00:00,2024-10-30 12:47:37,"27",,"42412"
"1023","107","zzClark - City of Springfield - St. Vincent House - SSO","",2019-09-01,2024-04-01,1,6,,,1,4,2,,2021-06-16 09:27:46,2024-06-05 16:47:41,"227",,"42412"
"158","108","zzLicking - Licking/Knox Goodwill Industries - GPD - TH - VET","Licking GPD",2011-04-01,2023-09-30,1,2,1,,,4,2,,2021-06-01 00:00:00,2024-01-10 13:32:34,"227",,"42412"
"140","109","Butler - Butler County SPC for Homeless Individuals & Families - PSH","Butler SPC for Homeless Individuals and Families",2009-06-15,,1,3,3,,,4,2,,2021-06-01 00:00:00,2023-12-17 22:13:54,"27",,"42412"
"1195","109","Butler - Butler County PSH Expansion - PSH","",2023-06-01,,1,3,3,,,4,2,,2023-10-26 15:55:17,2023-12-18 17:00:01,"27",,"42412"
"9","110","Columbiana - Columbiana MHA - Columbiana Free Choice II The Counseling Center - PSH","Columbiana Free Choice II: The Counseling Center",2001-10-01,,1,3,3,,,4,2,,2021-06-01 00:00:00,2024-09-04 09:25:07,"27",,"42412"
"318","110","Columbiana - MHA Shelter Plus Care I - PSH","Columbiana MHA Shelter + Care I",2007-05-01,,1,3,3,,,4,2,,2021-06-01 00:00:00,2023-12-17 22:25:07,"27",,"42412"
"1010","110","Columbiana - MHA - VASH - PSH","",2019-04-23,,1,3,3,,,4,2,,2021-06-01 00:00:00,2023-12-17 22:25:57,"27",,"42412"
"148","111","Preble - Mental Health Recovery Board of Preble County - Prestwick Square - PSH","Preble Prestwick Square",2011-01-31,,1,3,2,,,4,2,,2021-06-01 00:00:00,2024-01-24 15:54:34,"27",,"42412"
